sketch_id,sketch_name,season,episode,sentence_index,sentence_text,sentiment_label,sentiment_score
5,Gift Receipt,1,1,145,It's not a big deal.,neutral,0.5196159482002258
5,Gift Receipt,1,1,146,You had a big mud pie you had too small of a slice then I ate the mud pie now my stomach's absolutely fucked.,annoyance,0.3217220604419708
5,Gift Receipt,1,1,147,Shouldn't have had such a sloppy mud pie.,disapproval,0.549078106880188
5,Gift Receipt,1,1,148,Get off me man.,anger,0.7396397590637207
5,Gift Receipt,1,1,149,Fine!,approval,0.6635286808013916
5,Gift Receipt,1,1,150,Nobody likes your house anyway.,disapproval,0.640572190284729
5,Gift Receipt,1,1,151,You should know...,neutral,0.9486780762672424
5,Gift Receipt,1,1,152,your wife kissed me on the cheek when I got here.,love,0.3898540437221527
5,Gift Receipt,1,1,153,Now look at you... all alone.,sadness,0.5734062790870667
5,Gift Receipt,1,1,154,Everybody's going to party at my house.,joy,0.5162986516952515
5,Gift Receipt,1,1,155,Happy birthday Jacob.,excitement,0.5204442143440247
5,Gift Receipt,1,1,156,I just...,neutral,0.9574124813079834
5,Gift Receipt,1,1,157,I was just trying not to use a ton of paper towel.,neutral,0.7066404819488525
5,Gift Receipt,1,1,158,I just hope Lev's all right.,optimism,0.921261191368103
5,Gift Receipt,1,1,159,Okay you guys I've got Lev in my car so just follow us.,neutral,0.6536539793014526
5,Gift Receipt,1,1,160,Lev what's your address?,curiosity,0.6192810535430908
6,Biker Guy,1,2,1,Ohhh!,neutral,0.4740390181541443
6,Biker Guy,1,2,2,Whoa!,surprise,0.3553534150123596
6,Biker Guy,1,2,3,That's a nice motorcycle.,admiration,0.9261965155601501
6,Biker Guy,1,2,4,All right!,approval,0.7088484764099121
6,Biker Guy,1,2,5,Wow!,surprise,0.7571301460266113
6,Biker Guy,1,2,6,Beautiful motorcycle!,admiration,0.9555148482322693
6,Biker Guy,1,2,7,Yes!,excitement,0.39286908507347107
6,Biker Guy,1,2,8,Yeah!,neutral,0.4292900860309601
6,Biker Guy,1,2,9,Motorcycle with no motor?,neutral,0.6811139583587646
6,Biker Guy,1,2,10,Okay!,approval,0.5719707012176514
6,Biker Guy,1,2,11,What the heck?,anger,0.428012490272522
6,Biker Guy,1,2,12,Two motorcycles with a little house in the middle?,neutral,0.5436228513717651
6,Biker Guy,1,2,13,Wow dude!,surprise,0.721900999546051
6,Biker Guy,1,2,14,Wow!,surprise,0.7571301460266113
6,Biker Guy,1,2,15,Well?,neutral,0.697906494140625
6,Biker Guy,1,2,16,Yeah,neutral,0.5929002165794373
6,Biker Guy,1,2,17,guys... there's motorcycles.,neutral,0.8247199654579163
6,Biker Guy,1,2,18,Yeah!,neutral,0.4292900860309601
6,Biker Guy,1,2,19,And there's a lot of other stuff too.,neutral,0.856303870677948
6,Biker Guy,1,2,20,There it is.,neutral,0.7693536877632141
6,Biker Guy,1,2,21,It's got a...,neutral,0.9625712037086487
6,Biker Guy,1,2,22,It's got a little house in it.,neutral,0.9417637586593628
6,Biker Guy,1,2,23,Come on it's got a little house in it.,neutral,0.9027864933013916
6,Biker Guy,1,2,24,Yeah!,neutral,0.4292900860309601
6,Biker Guy,1,2,25,Yeah!,neutral,0.4292900860309601
6,Biker Guy,1,2,26,Yes!,excitement,0.39286908507347107
7,River Mountain High #1,1,2,1,"River Mountain High is sponsored by TC Topps TC Tuggers Shirts, the only shirt with a tugging knob.",neutral,0.9377330541610718
7,River Mountain High #1,1,2,2,Hey.,neutral,0.9296143054962158
7,River Mountain High #1,1,2,3,Am I seeing you tonight?,curiosity,0.6756953001022339
7,River Mountain High #1,1,2,4,I don't know Brandon.,neutral,0.6899460554122925
7,River Mountain High #1,1,2,5,I shouldn't even be talking to you.,disapproval,0.47908052802085876
7,River Mountain High #1,1,2,6,What's going on?,curiosity,0.6620262861251831
7,River Mountain High #1,1,2,7,You've been avoiding me all week.,neutral,0.3934476673603058
7,River Mountain High #1,1,2,8,You're hiding something.,neutral,0.9452573657035828
7,River Mountain High #1,1,2,9,What happened that night with Riley?,curiosity,0.6702162027359009
7,River Mountain High #1,1,2,10,Look I told you we got in a fight,neutral,0.49667492508888245
7,River Mountain High #1,1,2,11,and she stormed off.,neutral,0.9447035193443298
7,River Mountain High #1,1,2,12,That was the last I saw of her.,neutral,0.9081190228462219
7,River Mountain High #1,1,2,13,Then why did Tyler see her in your car at 2 a.m.?,curiosity,0.5295577645301819
7,River Mountain High #1,1,2,14,Oh God Tyler!,neutral,0.4514112174510956
7,River Mountain High #1,1,2,15,Tyler's a freak.,neutral,0.9326857328414917
7,River Mountain High #1,1,2,16,Everybody knows that.,neutral,0.6226322054862976
7,River Mountain High #1,1,2,17,He may be weird but at least he didn't beat up Matt Simms in the locker room in front of everyone.,neutral,0.4570990204811096
7,River Mountain High #1,1,2,18,Okay.,approval,0.7066349983215332
7,River Mountain High #1,1,2,19,Look... you can't say anything,neutral,0.5162002444267273
7,River Mountain High #1,1,2,20,but...,neutral,0.9582963585853577
7,River Mountain High #1,1,2,21,All right you two get to class.,neutral,0.6709051728248596
7,River Mountain High #1,1,2,22,The bell already rang.,neutral,0.8476434946060181
7,River Mountain High #1,1,2,23,You can't be in the hall when the bell rang.,neutral,0.6728184819221497
7,River Mountain High #1,1,2,24,The bell already rang.,neutral,0.8476434946060181
7,River Mountain High #1,1,2,25,Sorry Principal S.,remorse,0.7481398582458496
7,River Mountain High #1,1,2,26,That's okay.,approval,0.8015463352203369
7,River Mountain High #1,1,2,27,That's a cool shirt.,admiration,0.9128302931785583
7,River Mountain High #1,1,2,28,Yeah it's a TC Topp from TC Tuggers the only shirt that's got a little knob on the front so you can just pull it out when it gets trapped on your belly.,neutral,0.784829318523407
7,River Mountain High #1,1,2,29,It's very cool.,admiration,0.8647663593292236
7,River Mountain High #1,1,2,30,Yeah I was doing this all the time and the wear and tear was wrecking my regular shirts.,neutral,0.248013436794281
7,River Mountain High #1,1,2,31,But TC Tuggers has this little knob on the front so you don't wreck your shirt or hurt your hand.,neutral,0.9397497773170471
7,River Mountain High #1,1,2,32,Yeah that makes sense.,approval,0.8104789853096008
7,River Mountain High #1,1,2,33,Yeah you know what I mean?,approval,0.35708126425743103
7,River Mountain High #1,1,2,34,'Cause when you go through the day your shirt gets kind of bunched up so I was wrecking my shirts 'cause I was pulling them out subconsciously but this has that knob so you can just do it easily.,neutral,0.8621078133583069
7,River Mountain High #1,1,2,35,Awesome.,admiration,0.9454123377799988
7,River Mountain High #1,1,2,36,Well we'll get to class.,neutral,0.7996982932090759
7,River Mountain High #1,1,2,37,But they're not a joke.,neutral,0.5303098559379578
7,River Mountain High #1,1,2,38,What?,neutral,0.5953516960144043
7,River Mountain High #1,1,2,39,You don't make jokes about 'em TC Tuggers.,neutral,0.5589369535446167
7,River Mountain High #1,1,2,40,You don't wear 'em as a joke you don't give 'em as a joke gift or wear them ironically or do pub crawls in 'em like the Snuggie.,neutral,0.679809033870697
7,River Mountain High #1,1,2,41,They're not like the Snuggie.,neutral,0.6668311357498169
7,River Mountain High #1,1,2,42,Do they come in other styles?,confusion,0.5308672189712524
7,River Mountain High #1,1,2,43,Not really.,disapproval,0.714466392993927
8,Wilson’s Toupees,1,2,1,Hey cool hair Dave.,admiration,0.7390056848526001
8,Wilson’s Toupees,1,2,2,Thank you.,gratitude,0.98997563123703
8,Wilson’s Toupees,1,2,3,I know.,neutral,0.5695542693138123
8,Wilson’s Toupees,1,2,4,He's so comfortable in his skin.,admiration,0.4403694272041321
8,Wilson’s Toupees,1,2,5,You've been wearing a toupee for years but you're tired of living a lie.,neutral,0.604655921459198
8,Wilson’s Toupees,1,2,6,You're ready to accept the real you but you're in too deep.,neutral,0.6703363656997681
8,Wilson’s Toupees,1,2,7,You can't go from hair to bald in one day.,disapproval,0.556043803691864
8,Wilson’s Toupees,1,2,8,Hey Dave.,neutral,0.945154070854187
8,Wilson’s Toupees,1,2,9,Dave?,neutral,0.8040775060653687
8,Wilson’s Toupees,1,2,10,Oh my God Dave.,surprise,0.6562998294830322
8,Wilson’s Toupees,1,2,11,You're all-the-way bald.,neutral,0.845883309841156
8,Wilson’s Toupees,1,2,12,What happened to the head of hair you had yesterday?,curiosity,0.706061840057373
8,Wilson’s Toupees,1,2,13,Uh... Was that a toupee you piece of shit?,annoyance,0.5094071626663208
8,Wilson’s Toupees,1,2,14,Dang it.,neutral,0.8461885452270508
8,Wilson’s Toupees,1,2,15,Well now you can ween yourself off your toupee gently with Wilson's natural hair-loss system.,neutral,0.9203371405601501
8,Wilson’s Toupees,1,2,16,It's easy.,approval,0.5263643860816956
8,Wilson’s Toupees,1,2,17,When you sign up Wilson's will send little wigs each one balder than the last.,neutral,0.9613621830940247
8,Wilson’s Toupees,1,2,18,Every hours replace your hairpiece with the next most bald one.,neutral,0.9523276686668396
8,Wilson’s Toupees,1,2,19,But what if you don't have weeks?,confusion,0.5975306034088135
8,Wilson’s Toupees,1,2,20,You need to be bald right now.,neutral,0.9552989602088928
8,Wilson’s Toupees,1,2,21,Wilson's has the solution for you.,neutral,0.8484432697296143
8,Wilson’s Toupees,1,2,22,For the same price we can get you bald in one day with Wilson's natural Fake Gorilla Attack hair-removal system.,neutral,0.9268155097961426
8,Wilson’s Toupees,1,2,23,Wilson's will send a fake gorilla to a public place of your choosing to rip your entire hair clean off.,neutral,0.9569768309593201
8,Wilson’s Toupees,1,2,24,Oh my God a gorilla!,surprise,0.6823907494544983
8,Wilson’s Toupees,1,2,25,That chimp stole my hair!,neutral,0.7365715503692627
8,Wilson’s Toupees,1,2,26,Wilson's.,neutral,0.9677634239196777
8,Wilson’s Toupees,1,2,27,Now you can be the life of the party.,neutral,0.5483193397521973
8,Wilson’s Toupees,1,2,28,Ow!,neutral,0.5347413420677185
8,Wilson’s Toupees,1,2,29,What the hell are you doing?,anger,0.8044036030769348
8,Wilson’s Toupees,1,2,30,You poked my wife in both eyes.,neutral,0.9437152147293091
8,Wilson’s Toupees,1,2,31,Oh my God a gorilla!,surprise,0.6823907494544983
8,Wilson’s Toupees,1,2,32,That's my real hair!,neutral,0.5189232230186462
9,Pink Bag,1,2,1,Here he comes.,neutral,0.9286566972732544
9,Pink Bag,1,2,2,Sorry I'm late everyone.,remorse,0.7809385061264038
9,Pink Bag,1,2,3,It's very rude of me.,annoyance,0.49034377932548523
9,Pink Bag,1,2,4,I apologize.,remorse,0.8017058968544006
9,Pink Bag,1,2,5,Oh my God,surprise,0.7836509346961975
9,Pink Bag,1,2,6,I farted.,neutral,0.6546944379806519
9,Pink Bag,1,2,7,Um...,neutral,0.9628055691719055
9,Pink Bag,1,2,8,Sorry about that everyone.,remorse,0.7963686585426331
9,Pink Bag,1,2,9,Could you excuse me for a second?,curiosity,0.5039770603179932
9,Pink Bag,1,2,10,I have to figure out what's going on.,curiosity,0.7102550268173218
9,Pink Bag,1,2,11,What the heck?,anger,0.428012490272522
9,Pink Bag,1,2,12,There's a pink bag on my chair?,confusion,0.477816641330719
9,Pink Bag,1,2,13,Yeah,neutral,0.5929002165794373
9,Pink Bag,1,2,14,it's just a whoopee cushion.,neutral,0.9391108751296997
9,Pink Bag,1,2,15,It's a prank.,amusement,0.7685984373092651
9,Pink Bag,1,2,16,On me?,neutral,0.8519948720932007
9,Pink Bag,1,2,17,No it...,neutral,0.8629177212715149
9,Pink Bag,1,2,18,You know it's just a joke.,amusement,0.8219273090362549
9,Pink Bag,1,2,19,What's the joke exactly?,curiosity,0.6967740654945374
9,Pink Bag,1,2,20,What do you mean?,confusion,0.5705636739730835
9,Pink Bag,1,2,21,My farts don't sound anything like that.,neutral,0.4813382029533386
9,Pink Bag,1,2,22,My farts are long... and way louder.,neutral,0.7263048887252808
9,Pink Bag,1,2,23,And they reek.,neutral,0.9621517062187195
9,Pink Bag,1,2,24,So what's the joke?,curiosity,0.7550784945487976
9,Pink Bag,1,2,25,That I had a milder fart than I normally do?,neutral,0.4350109398365021
9,Pink Bag,1,2,26,That nobody's puking from my fart?,neutral,0.5357683897018433
9,Pink Bag,1,2,27,Is that the joke?,curiosity,0.6727091670036316
9,Pink Bag,1,2,28,That I farted and no one barfed?,neutral,0.44951245188713074
9,Pink Bag,1,2,29,'Cause that's pretty funny actually.,amusement,0.9167643189430237
9,Pink Bag,1,2,30,That'd be a great day for me.,optimism,0.24321770668029785
9,Pink Bag,1,2,31,That'd be a great day for me if I farted and nobody barfed.,joy,0.2112625241279602
9,Pink Bag,1,2,32,That's not the joke.,disapproval,0.5154412984848022
9,Pink Bag,1,2,33,It was just like...,neutral,0.7024387121200562
9,Pink Bag,1,2,34,you know what if you farted?,neutral,0.675494909286499
9,Pink Bag,1,2,35,I think we covered what would happen if I farted Jane.,neutral,0.8951903581619263
9,Pink Bag,1,2,36,You'd throw up your pretty little lunch.,neutral,0.9285744428634644
9,Pink Bag,1,2,37,Okay everyone I think it's time to start the meeting.,approval,0.6052227020263672
9,Pink Bag,1,2,38,The whoopee cushion thing was stupid.,annoyance,0.6619040369987488
9,Pink Bag,1,2,39,Uh Dana you wanna bring us up to speed on what's happening in the Midwest division?,curiosity,0.698354184627533
9,Pink Bag,1,2,40,Can I just ask...,neutral,0.6438427567481995
9,Pink Bag,1,2,41,what's next?,curiosity,0.6959835290908813
9,Pink Bag,1,2,42,Just so I know what's next?,curiosity,0.7424569129943848
9,Pink Bag,1,2,43,Sorry?,remorse,0.7349849343299866
9,Pink Bag,1,2,44,Cake batter in my pants and make it look like I cum in my pants?,neutral,0.6946823596954346
9,Pink Bag,1,2,45,What are you talking about?,curiosity,0.5201596617698669
9,Pink Bag,1,2,46,What's the next joke?,curiosity,0.7732976078987122
9,Pink Bag,1,2,47,Meatball down my leg make it look like my ball sack ripped open?,neutral,0.5848910212516785
9,Pink Bag,1,2,48,Brown pie in my undies make it look like I shit my pants?,curiosity,0.2402583807706833
9,Pink Bag,1,2,49,Brown pudding in my shoes make it look like I shooted diarrhea down my leg?,neutral,0.30424386262893677
9,Pink Bag,1,2,50,Make me think I'm mighty sick?,curiosity,0.4178301990032196
9,Pink Bag,1,2,51,I'm rushed to the hospital and there for hours,neutral,0.7609313726425171
9,Pink Bag,1,2,52,and I miss my family photo tonight.,sadness,0.8590201735496521
9,Pink Bag,1,2,53,Is that the joke?,curiosity,0.6727091670036316
9,Pink Bag,1,2,54,That I miss my family photo tonight?,sadness,0.7388961911201477
9,Pink Bag,1,2,55,Nobody wants you to miss your family photos.,neutral,0.8814746141433716
9,Pink Bag,1,2,56,Then what's the joke?,curiosity,0.7004472613334656
9,Pink Bag,1,2,57,That while I'm on the operating table a man is rushed in 'cause he was in a car accident and he has a metal bolt through his head but he bleeds out in the waiting room because the doctors are too busy trying to shove two meatballs in my scrotum and cake batter back in my penis?,neutral,0.7256106734275818
9,Pink Bag,1,2,58,Is that the joke... on the man's widow?,curiosity,0.637412428855896
9,Pink Bag,1,2,59,You got her Jane.,neutral,0.9658862352371216
9,Pink Bag,1,2,60,You really got her.,neutral,0.6361749768257141
9,Pink Bag,1,2,61,This is a betrayal on levels that no one's ever seen!,disappointment,0.3865000307559967
9,Pink Bag,1,2,62,Permission to go home lie down and watch some TV and rest up so my face isn't beet red for my family photo tonight?,neutral,0.5837586522102356
9,Pink Bag,1,2,63,Yes yes.,approval,0.4336411654949188
9,Pink Bag,1,2,64,Thank you.,gratitude,0.98997563123703
10,River Mountain High #2,1,2,1,Previously on River Mountain High...,neutral,0.9561165571212769
10,River Mountain High #2,1,2,2,You're hiding something.,neutral,0.9452573657035828
10,River Mountain High #2,1,2,3,What happened that night with Riley?,curiosity,0.6702162027359009
10,River Mountain High #2,1,2,4,That's a cool shirt.,admiration,0.9128302931785583
10,River Mountain High #2,1,2,5,Yeah it's a TC Topp from TC Tuggers.,neutral,0.7486495971679688
10,River Mountain High #2,1,2,6,Do they come in other styles?,confusion,0.5308672189712524
10,River Mountain High #2,1,2,7,Not really.,disapproval,0.714466392993927
10,River Mountain High #2,1,2,8,No,neutral,0.6102145314216614
10,River Mountain High #2,1,2,9,yeah,neutral,0.6188943386077881
10,River Mountain High #2,1,2,10,the style is just...,neutral,0.8756247758865356
10,River Mountain High #2,1,2,11,Is just basically this.,neutral,0.9276633262634277
10,River Mountain High #2,1,2,12,Well thanks Principal S.,gratitude,0.9868825078010559
10,River Mountain High #2,1,2,13,Yeah.,neutral,0.5529206991195679
10,River Mountain High #2,1,2,14,Yeah thank you for asking about the shirt and thinking it's cool TC Tuggers.,gratitude,0.9925790429115295
10,River Mountain High #2,1,2,15,Yeah I gotta go.,approval,0.5432389378547668
